Time,Search Query
2023/11/29 20:46:03 UTC,qa
2023/11/27 19:12:03 UTC,webexport
2023/11/01 18:53:47 UTC,Probador de aseguramiento de la calidad
2023/11/16 20:29:19 UTC,qa
2023/11/22 19:04:07 UTC,qa
2023/11/24 20:55:54 UTC,gastón gimenez
2023/11/24 19:55:44 UTC,istorming consultoría it
2023/10/30 19:22:32 UTC,Listopro
2023/11/30 20:20:20 UTC,maría elena savoy
2023/11/21 19:25:59 UTC,iStorming
2023/10/30 19:08:12 UTC,tester / qa
2023/10/30 20:39:48 UTC,alions
2023/11/29 20:46:03 UTC,fabricio micolini
2023/11/08 20:53:16 UTC,tester / qa argentina
2023/11/01 19:35:01 UTC,alions
2023/11/27 20:59:59 UTC,fabricio micolini
2023/11/21 19:02:32 UTC,qa tester
2023/10/24 20:25:04 UTC,Confidencial
2023/11/27 19:04:52 UTC,qa tester
2023/10/18 21:30:26 UTC,comparto cv
2023/10/20 20:01:05 UTC,grupo myth
2023/11/09 19:13:46 UTC,Lenox
2023/11/29 20:05:50 UTC,WebExport
2023/10/30 21:09:37 UTC,comparto cv
2023/10/31 18:31:42 UTC,Huenei IT Services
2023/11/21 20:59:19 UTC,qa
2023/11/15 20:41:00 UTC,qa tester
2023/11/14 20:57:09 UTC,lenox
2023/11/28 20:51:01 UTC,qa tester
2023/11/15 20:42:13 UTC,qa tester
2023/11/21 19:02:32 UTC,qa
2023/11/08 20:53:17 UTC,qa tester
2023/10/24 20:28:34 UTC,director
2023/11/28 18:21:37 UTC,webexport
2023/11/29 19:56:41 UTC,Cosys Global | Grupo KELSOFT
2023/10/24 20:19:16 UTC,Analista de aseguramiento de la calidad de software
2023/11/16 20:29:06 UTC,qa tester
2023/11/09 19:34:06 UTC,betwarrior
2023/11/29 20:05:52 UTC,qa tester
2023/10/26 19:02:43 UTC,tester qa
2023/11/29 20:28:19 UTC,qa tester
2023/11/23 20:26:08 UTC,fabricio micolini
2023/11/24 20:50:50 UTC,iStorming Consultoria SL
2023/11/22 21:07:44 UTC,qa apprenticeships
2023/11/29 19:57:43 UTC,qa tester
2023/10/19 21:01:15 UTC,technical recruiter
2023/11/24 19:24:08 UTC,qa
2023/11/27 19:04:51 UTC,qa
2023/10/25 20:25:19 UTC,tester / qa
2023/11/01 20:05:14 UTC,Ces Informática S.a.
2023/10/30 19:26:51 UTC,3OGS
2023/11/16 19:30:04 UTC,qa
2023/11/30 20:41:11 UTC,qa analyst
2023/11/27 20:54:55 UTC,carlos arce
2023/10/30 19:54:28 UTC,ITPS
2023/10/30 19:08:11 UTC,qa tester
2023/11/22 19:48:27 UTC,aurora moreni
2023/11/21 21:02:12 UTC,Istorming Consultoría IT
2023/11/22 19:13:38 UTC,cognizant technology solutions
2023/11/08 20:53:16 UTC,Cognizant Technology Solutions
2023/11/24 20:44:08 UTC,carlos arce
2023/11/23 19:53:49 UTC,fabricio micolini
2023/10/24 20:21:05 UTC,Analista de aseguramiento de la calidad de software
2023/11/24 19:23:52 UTC,Cosys Global | Grupo KELSOFT
2023/11/22 19:13:39 UTC,qa tester
2023/10/26 19:44:25 UTC,Eudaimonia 
2023/10/18 21:27:42 UTC,comparto cv
2023/11/27 19:08:10 UTC,fabricio micolini
2023/10/26 19:02:45 UTC,qa tester
2023/11/28 17:34:31 UTC,ingematica
2023/11/16 19:27:25 UTC,qa
2023/11/30 20:49:58 UTC,qa analyst
2023/11/02 20:25:17 UTC,Jobzem
2023/11/30 19:53:33 UTC,maría elena savoy
2023/11/27 20:56:25 UTC,cosys global | grupo kelsoft
2023/11/08 20:53:16 UTC,qa tester
2023/10/24 20:18:46 UTC,webexport
2023/11/28 18:21:35 UTC,Istorming Consultoría IT
2023/11/30 20:23:09 UTC,qa
2023/11/23 21:00:11 UTC,comparto cv
2023/11/24 20:53:37 UTC,sergio faraudo
2023/11/29 20:11:17 UTC,istorming consultoría it
2023/11/08 20:12:45 UTC,Lenox
2023/11/21 19:14:28 UTC,qa
2023/11/29 20:37:06 UTC,qa tester
2023/11/24 19:24:08 UTC,Istorming Consultoría IT
2023/11/16 20:29:19 UTC,Cognizant Technology Solutions
2023/10/26 19:08:00 UTC,Summa Solutions
2023/11/21 19:28:08 UTC,qa
2023/11/16 20:29:17 UTC,qa tester
2023/11/24 20:53:39 UTC,sergio faraudo
2023/11/28 18:39:37 UTC,webexport
2023/11/23 20:50:09 UTC,qa
2023/11/08 20:53:17 UTC,qa tester
2023/11/16 20:04:28 UTC,Software Mind
2023/10/19 20:01:05 UTC,technical recruiter
2023/11/28 18:43:52 UTC,qa
2023/11/27 19:12:03 UTC,fabricio micolini
2023/10/31 17:56:45 UTC,Werben Capital Humano
2023/11/15 20:45:48 UTC,cider sa
2023/11/22 19:21:58 UTC,qa
2023/11/09 19:43:20 UTC,bizit global
2023/11/22 19:13:38 UTC,istorming consultoría it
2023/11/08 20:43:49 UTC,Cosys Global | Grupo KELSOFT
2023/11/16 20:11:05 UTC,Grupo Mercel
2023/11/01 19:34:54 UTC,Secretaría de Innovación y Transformación Digital
2023/11/16 19:27:07 UTC,qa
2023/11/01 19:36:35 UTC,penta security solutions
2023/11/22 19:01:54 UTC,estrategia laboral sa
2023/11/01 20:02:03 UTC,alions
2023/11/01 20:03:20 UTC,sondarh consultoria
2023/11/28 20:39:41 UTC,WebExport
2023/10/24 19:55:36 UTC,analista qa
2023/10/26 19:06:13 UTC,ceo
2023/11/22 19:07:01 UTC,qa apprenticeships
2023/10/26 19:02:43 UTC,qa tester
2023/10/24 19:52:28 UTC,Ingeniero de software
2023/10/31 18:19:28 UTC,aliantec
2023/10/23 19:26:24 UTC,director
2023/10/25 20:22:18 UTC,analista qa
2023/10/23 19:46:05 UTC,director
2023/11/06 20:19:13 UTC,comparto cv
2023/10/30 20:54:23 UTC,aurora moreni
2023/11/21 20:59:19 UTC,qa tester
2023/11/16 20:33:21 UTC,cognizant technology solutions
2023/11/22 19:01:11 UTC,qa
2023/11/27 21:00:18 UTC,WebExport
2023/11/30 20:17:29 UTC,web\:mood hr
2023/11/24 19:55:20 UTC,Analista de aseguramiento de la calidad de software
2023/10/19 20:01:05 UTC,tester qa
2023/10/30 19:55:17 UTC,SOLUTIX S.A.
2023/11/21 19:28:08 UTC,istorming consultoría it
2023/11/28 18:44:17 UTC,qa apprenticeships
2023/10/24 20:25:04 UTC,KPMG Argentina
2023/11/30 20:23:09 UTC,qa apprenticeships
2023/11/22 19:07:01 UTC,qa tester
2023/10/30 20:50:43 UTC,Analista de comercio electrónico
2023/10/30 19:28:35 UTC,CONTENIDOS INTERACTIVOS S.A
2023/11/01 20:02:03 UTC,qa tester
2023/10/24 20:36:51 UTC,Crearerh
2023/11/13 20:54:46 UTC,tester / qa argentina
2023/10/20 20:00:20 UTC,Confidencial
2023/11/21 19:26:40 UTC,Istorming Consultoría IT 
2023/11/29 19:56:54 UTC,qa apprenticeships
2023/10/18 21:30:47 UTC,comparto cv
2023/11/23 19:45:23 UTC,istorming consultoría it
2023/11/29 20:52:16 UTC,fabricio micolini
2023/10/31 15:48:36 UTC,opentowork
2023/11/15 20:49:44 UTC,qa tester
2023/11/28 18:43:49 UTC,qa tester
2023/11/22 19:13:39 UTC,qa
2023/11/08 20:53:22 UTC,cider sa
2023/10/30 19:54:29 UTC,qa tester
2023/10/19 21:01:15 UTC,tester qa
2023/10/20 19:45:58 UTC,analista qa
2023/10/30 19:54:29 UTC,WebExport
2023/10/26 19:02:28 UTC,qa tester
2023/11/24 20:20:39 UTC,Fabricio Micolini
2023/11/15 20:45:48 UTC,cognizant technology solutions
2023/11/01 20:45:56 UTC,qa tester
2023/10/25 20:22:26 UTC,tester qa
2023/11/02 20:25:17 UTC,Cider SA
2023/11/08 20:53:22 UTC,tester / qa argentina
2023/10/25 20:52:41 UTC,tester / qa
2023/11/06 20:51:04 UTC,ceo
2023/10/31 17:48:25 UTC,comparto cv it
2023/11/21 21:08:09 UTC,copr ab
2023/11/27 21:00:18 UTC,Fabricio Micolini
2023/11/29 19:57:43 UTC,fabricio micolini
2023/10/30 20:39:23 UTC,baires hr
2023/11/23 20:12:17 UTC,Administrador del sistema
2023/11/21 19:02:32 UTC,cognizant technology solutions
2023/11/01 20:45:56 UTC,Cider SA
2023/10/26 18:45:17 UTC,comparto cv
2023/10/31 15:48:02 UTC,opentowork it
2023/10/20 20:43:50 UTC,Confidencial
2023/11/13 20:54:46 UTC,qa tester
2023/11/02 20:45:54 UTC,Secretaría de Innovación y Transformación Digital
2023/11/23 19:53:49 UTC,qa tester
2023/11/29 19:56:54 UTC,qa
2023/11/24 19:54:55 UTC,qa
2023/11/09 19:13:46 UTC,cider sa
2023/11/22 19:01:53 UTC,valentina cáceres
2023/11/15 20:48:46 UTC,comparto cv
2023/10/24 20:21:26 UTC,stefanini brasil
2023/10/30 19:08:11 UTC,WebExport
2023/10/19 20:46:17 UTC,Cosys Global | Grupo KELSOFT
2023/11/06 20:24:30 UTC,comparto cv
2023/11/15 20:45:48 UTC,cider sa
2023/11/01 20:37:57 UTC,Big Time Studios
2023/11/13 20:55:20 UTC,cognizant technology solutions
2023/10/31 17:53:38 UTC,desrrollador
2023/11/21 19:32:29 UTC,webexport
2023/10/31 18:15:10 UTC,livy gestión de talentos
2023/11/30 20:36:32 UTC,qa
2023/11/21 19:26:40 UTC,qa
2023/11/28 20:30:29 UTC,qa
2023/11/14 20:57:24 UTC,tester / qa argentina
2023/10/26 19:44:21 UTC,Eudaimonia 
2023/10/19 21:17:50 UTC,desarrollador
2023/11/01 19:35:30 UTC,consalida
2023/11/23 19:33:06 UTC,qa
2023/11/29 20:52:16 UTC,istorming consultoría it
2023/11/22 19:07:03 UTC,qa apprenticeships
2023/11/22 20:54:07 UTC,qa tester
2023/11/21 19:14:28 UTC,qa
2023/11/22 19:13:39 UTC,qa apprenticeships
2023/10/19 21:01:57 UTC,analista qa
2023/11/02 20:07:46 UTC,huenei it services
2023/11/15 20:43:16 UTC,Lenox
2023/11/23 19:33:05 UTC,fabricio micolini
2023/11/28 19:23:53 UTC,recursos humanos
2023/11/14 20:53:48 UTC,qa tester
2023/11/08 20:41:16 UTC,comparto cv
2023/11/09 19:34:04 UTC,betwarrior
2023/10/23 19:58:26 UTC,tester qa
2023/10/20 19:45:59 UTC,analista qa
2023/10/30 19:49:12 UTC,CFOTech
2023/11/27 19:12:03 UTC,qa tester
2023/10/20 20:32:45 UTC,Grupo Myth
2023/11/09 19:43:20 UTC,bizit global
2023/10/19 20:37:22 UTC,director
2023/11/16 19:31:05 UTC,cognizant technology solutions
2023/11/27 20:03:28 UTC,qa tester
2023/11/22 20:53:57 UTC,cosys global | grupo kelsoft
2023/11/23 19:33:06 UTC,qa tester
2023/11/01 20:36:16 UTC,cda informática
2023/10/24 20:32:10 UTC,Prex
2023/10/24 19:51:53 UTC,recursos humanos
2023/11/08 20:32:02 UTC,istorming - consultoría it - argentina
2023/11/01 20:04:03 UTC,Valle Fértil S.A.
2023/11/24 19:51:52 UTC,CompuDevMemb
2023/11/08 20:19:08 UTC,qa tester
2023/10/24 20:26:43 UTC,Analista de validación
2023/11/28 19:02:54 UTC,qa tester
2023/10/31 17:56:00 UTC,ITPS
2023/11/29 20:53:25 UTC,qa tester
2023/10/31 18:29:24 UTC,cider sa
2023/10/30 21:07:12 UTC,comparto cv
2023/11/08 20:33:27 UTC,qa tester
2023/11/16 20:28:23 UTC,cosys global | grupo kelsoft
2023/10/26 20:35:29 UTC,tester / qa
2023/11/23 20:50:09 UTC,qa tester
2023/11/22 21:01:27 UTC,Ingeniero de software
2023/10/19 20:59:52 UTC,tester / qa
2023/10/30 19:32:16 UTC,Softtek
2023/10/30 19:49:39 UTC,ceo
2023/11/24 19:41:33 UTC,qa
2023/11/23 20:12:17 UTC,qa tester
2023/11/08 20:33:24 UTC,Cognizant Technology Solutions
2023/11/02 20:27:06 UTC,Qualitest
2023/11/23 20:50:09 UTC,qa apprenticeships
2023/11/01 19:35:01 UTC,Secretaría de Innovación y Transformación Digital
2023/10/31 15:30:16 UTC,byb consultores
2023/10/18 21:03:50 UTC,Cosys Global | Grupo KELSOFT
2023/11/22 19:21:58 UTC,cognizant technology solutions
2023/11/01 20:01:23 UTC,Hidalgo y Asociados
2023/11/30 20:22:09 UTC,Fabricio Micolini
2023/11/02 20:09:16 UTC,invgate
2023/10/18 21:29:57 UTC,comparto cv
2023/11/22 20:45:13 UTC,gabriela soledad fernandez
2023/10/30 19:27:07 UTC,acciona it
2023/11/27 20:55:26 UTC,Luciana Porta
2023/11/23 20:26:08 UTC,istorming consultoría it
2023/11/08 20:53:16 UTC,qa tester
2023/10/30 19:48:41 UTC,tecsol group s.a.
2023/11/09 19:34:04 UTC,betwarrior
2023/11/06 20:43:05 UTC,tester / qa argentina
2023/10/30 19:55:17 UTC,byb consultores
2023/11/02 20:26:33 UTC,Jobzem
2023/11/21 21:02:12 UTC,qa
2023/11/16 19:59:38 UTC,qa tester
2023/11/01 19:16:06 UTC,KPMG Argentina
2023/11/30 20:38:34 UTC,Fabricio Micolini
2023/11/23 20:28:03 UTC,qa
2023/11/02 20:43:45 UTC,cider sa
2023/11/22 19:04:07 UTC,qa tester
2023/11/16 20:33:21 UTC,qa
2023/11/29 20:53:05 UTC,qa
2023/11/08 20:53:22 UTC,Cognizant Technology Solutions
2023/10/23 20:56:00 UTC,comparto cv
2023/11/21 19:28:08 UTC,qa
2023/10/26 19:02:32 UTC,qa tester
2023/11/01 19:12:31 UTC,alions
2023/10/24 19:51:31 UTC,Cosys Global | Grupo KELSOFT
2023/10/26 18:51:30 UTC,Aliantec
2023/11/22 19:11:49 UTC,qa apprenticeships
2023/11/01 20:01:20 UTC,Hidalgo y Asociados
2023/10/20 19:14:15 UTC,analista qa
2023/11/23 20:26:08 UTC,istorming consultoría it
2023/10/30 19:26:32 UTC,Witbor 
2023/11/01 18:56:20 UTC,cosys global | grupo kelsoft
2023/10/30 19:48:56 UTC,dabrein solutions
2023/11/01 19:54:52 UTC,SIA Interactive
2023/11/29 19:57:14 UTC,qa
2023/11/24 20:20:39 UTC,qa apprenticeships
2023/11/02 20:36:46 UTC,AXOFT ARGENTINA SA (TANGO SOFTWARE)
2023/11/15 18:25:29 UTC,cider sa
2023/11/23 19:33:06 UTC,fabricio micolini
2023/10/25 20:52:44 UTC,Analista de comercio electrónico
2023/11/16 20:00:58 UTC,qa
2023/11/28 20:55:55 UTC,qa tester
2023/11/24 19:23:02 UTC,qa apprenticeships
2023/11/23 20:12:17 UTC,fabricio micolini
2023/11/21 19:21:33 UTC,QA Mananual
2023/10/25 20:31:18 UTC,gerente
2023/11/21 21:09:22 UTC,qa tester
2023/11/06 20:38:08 UTC,tester / qa argentina
2023/11/22 21:06:29 UTC,comparto cv
2023/10/23 18:43:10 UTC,comparto cv
2023/11/23 19:33:06 UTC,qa apprenticeships
2023/11/15 20:42:13 UTC,lenox
2023/11/29 20:53:05 UTC,istorming consultoría it
2023/11/08 20:33:58 UTC,axiom
2023/11/24 19:44:02 UTC,inavitas
2023/11/24 19:55:18 UTC,qa
2023/11/06 20:19:08 UTC,morena caparrós
2023/11/02 20:45:54 UTC,Lenox
2023/10/19 20:01:05 UTC,recursos humanos
2023/11/08 20:53:22 UTC,cognizant technology solutions
2023/11/21 21:01:49 UTC,qa
2023/11/29 19:57:13 UTC,istorming consultoría it
2023/11/08 20:53:22 UTC,cider sa
2023/11/16 20:29:19 UTC,qa tester
2023/10/31 15:30:16 UTC,analista qa
2023/11/23 19:45:24 UTC,qa apprenticeships
2023/11/23 19:45:24 UTC,fabricio micolini
2023/11/30 20:41:11 UTC,qa apprenticeships
2023/10/20 19:45:58 UTC,analista qa
2023/10/25 21:06:31 UTC,recursos humanos
2023/11/01 20:42:23 UTC,analista qa
2023/10/20 19:14:20 UTC,analista qa
2023/11/16 20:33:21 UTC,qa tester
2023/11/29 20:11:17 UTC,fabricio micolini
2023/11/08 20:44:03 UTC,qa tester
2023/11/23 19:53:49 UTC,qa tester
2023/11/23 19:33:06 UTC,Analista de aseguramiento de la calidad de software
2023/11/01 20:42:23 UTC,qa tester
2023/11/21 19:18:40 UTC,qa tester
2023/11/29 19:56:54 UTC,Istorming Consultoría IT
2023/10/26 19:07:25 UTC,sales manager latam
2023/10/30 21:01:32 UTC,comparto cv
2023/11/22 19:16:54 UTC,qa apprenticeships
2023/11/27 19:08:10 UTC,qa tester
2023/11/21 19:03:34 UTC,qa
2023/11/23 19:45:24 UTC,qa
2023/11/16 19:27:05 UTC,qa
2023/11/30 20:23:09 UTC,qa apprenticeships
2023/10/20 19:52:40 UTC,Analista web
2023/10/24 20:21:59 UTC,tester / qa
2023/11/02 20:26:28 UTC,Cognizant Technology Solutions
2023/11/01 19:12:44 UTC,byb consultores
2023/11/01 19:32:38 UTC,Etex
2023/11/01 19:31:25 UTC,catalent
2023/10/31 18:21:56 UTC,qa tester
2023/11/01 19:32:40 UTC,Etex
2023/11/24 19:55:18 UTC,istorming consultoría it
2023/10/30 19:54:55 UTC,Aliantec
2023/11/01 20:02:34 UTC,Baireshr
2023/10/20 20:08:12 UTC,Especialista en cumplimiento normativo de control de calidad
2023/11/21 21:04:34 UTC,qa
2023/11/22 20:54:07 UTC,qa apprenticeships
2023/11/02 20:26:33 UTC,Secretaría de Innovación y Transformación Digital
2023/10/31 17:55:46 UTC,qa tester
2023/11/02 20:26:34 UTC,Cognizant Technology Solutions
2023/11/01 20:02:24 UTC,Baireshr
2023/11/02 20:41:02 UTC,consultoriait.com.ar
2023/11/16 20:31:42 UTC,qa
2023/10/20 20:01:05 UTC,grupo myth
2023/10/19 20:34:06 UTC,tester / qa
2023/10/19 20:50:36 UTC,team leader
2023/11/29 19:56:54 UTC,WebExport
2023/11/16 20:01:09 UTC,upwork
2023/11/27 19:12:03 UTC,istorming consultoría it
2023/11/24 20:44:09 UTC,carlos arce
2023/10/30 19:08:14 UTC,qa tester
2023/10/26 18:46:37 UTC,comparto cv
2023/10/20 19:46:59 UTC,Analista de aseguramiento de la calidad de software
2023/11/29 20:52:16 UTC,qa
2023/11/15 18:25:29 UTC,lenox
2023/11/29 19:57:43 UTC,webexport
2023/10/30 19:26:51 UTC,3ogs | three ordinary guys studio
2023/10/20 20:47:49 UTC,Consultor de SD
2023/11/16 19:27:12 UTC,Cognizant Technology Solutions
2023/11/22 19:49:21 UTC,morena caparrós
2023/10/20 19:45:58 UTC,technical recruiter
2023/10/24 20:18:33 UTC,WebExport
2023/11/22 21:06:27 UTC,comparto cv
2023/11/30 20:36:32 UTC,webexport
2023/10/30 19:31:23 UTC,Leander Games 
2023/10/26 19:35:29 UTC,ceo
2023/11/01 20:37:53 UTC,big time studios 
2023/11/21 19:03:34 UTC,cognizant technology solutions
2023/11/27 19:08:10 UTC,webexport
2023/10/26 19:02:43 UTC,qa tester
2023/10/31 18:14:59 UTC,analista qa
2023/11/08 20:08:21 UTC,Lenox
2023/10/31 17:55:58 UTC,qa tester
2023/11/08 20:45:55 UTC,comparto cv
2023/11/21 19:02:32 UTC,qa tester
2023/11/02 20:43:50 UTC,Secretaría de Innovación y Transformación Digital
2023/11/21 21:04:34 UTC,Istorming Consultoría IT
2023/11/02 20:26:33 UTC,Cognizant Technology Solutions
2023/11/15 20:41:20 UTC,qa tester
2023/11/01 19:13:17 UTC,Analista de aseguramiento de la calidad de software
2023/10/25 20:52:41 UTC,analista qa
2023/11/13 20:53:53 UTC,qa tester
2023/10/30 21:01:29 UTC,comparto cv
2023/11/24 20:52:35 UTC,Telecom Argentina
2023/10/19 21:02:49 UTC,technical recruiter
2023/10/24 20:21:58 UTC,Aliantec
2023/11/23 19:45:24 UTC,fabricio micolini
2023/11/03 20:59:02 UTC,Secretaría de Innovación y Transformación Digital
2023/10/30 19:26:54 UTC,3OGS
2023/11/08 20:53:22 UTC,cognizant technology solutions
2023/11/23 19:45:24 UTC,istorming consultoría it
2023/11/15 20:41:20 UTC,cognizant technology solutions
2023/11/01 20:04:31 UTC,banco hipotecario
2023/10/26 20:35:29 UTC,Confidencial
2023/11/30 20:22:09 UTC,qa analyst
2023/11/16 19:31:05 UTC,qa tester
2023/11/28 17:56:31 UTC,comparto cv
2023/11/24 20:21:07 UTC,bumeran selecta - perú
2023/11/28 20:51:01 UTC,fabricio micolini
2023/10/26 18:51:30 UTC,tester / qa
2023/10/23 20:38:12 UTC,barbara pretzel
2023/11/16 20:31:42 UTC,qa tester
2023/10/24 20:21:59 UTC,tester qa
2023/11/23 20:50:09 UTC,fabricio micolini
2023/11/21 21:08:16 UTC,comparto cv
2023/11/22 19:48:25 UTC,mook´s
2023/10/31 18:29:31 UTC,Cider SA
2023/11/09 19:43:21 UTC,bizit global
2023/11/21 21:09:22 UTC,qa tester
2023/11/16 19:59:39 UTC,qa
2023/11/01 20:02:11 UTC,Jobzem 
2023/10/31 18:15:11 UTC,livy gestión de talentos
2023/10/30 19:27:06 UTC,acciona it
2023/11/15 20:42:13 UTC,qa tester
2023/11/16 19:26:47 UTC,qa
2023/11/30 20:38:34 UTC,qa apprenticeships
2023/11/27 20:56:23 UTC,caritina cosulich
2023/10/20 19:14:22 UTC,analista qa
2023/11/13 20:55:20 UTC,cognizant technology solutions
2023/11/15 19:07:51 UTC,Federico Shahbenderian
2023/11/09 20:26:18 UTC,aliantec
2023/10/31 17:53:29 UTC,desrrolado
2023/10/24 20:36:55 UTC,Crearerh
2023/11/15 20:45:48 UTC,lenox
2023/11/30 22:21:07 UTC,qa apprenticeships
2023/10/19 20:34:07 UTC,analista qa
2023/11/15 20:43:16 UTC,qa tester
2023/11/22 19:01:10 UTC,istorming consultoría it
2023/10/31 15:51:21 UTC,opentowork
2023/11/01 19:41:19 UTC,stefanini latam
2023/11/16 20:22:52 UTC,Nexion Solutions
2023/11/29 20:46:03 UTC,qa apprenticeships
2023/11/01 20:37:30 UTC,brandtrack
2023/11/16 20:28:26 UTC,cosys global | grupo kelsoft
2023/11/24 19:54:55 UTC,qa tester
2023/11/21 21:04:41 UTC,cognizant technology solutions
2023/10/09 20:36:22 UTC,recursos humanos
2023/09/18 19:40:23 UTC,#opentowork
2023/09/05 20:28:36 UTC,empleoit
2023/09/07 20:01:10 UTC,busqueda trabajo
2023/09/11 20:00:23 UTC,busqueda laboral
2023/10/10 20:15:29 UTC,tester qa
2023/10/10 20:18:07 UTC,raona
2023/09/14 20:05:56 UTC,buscando trabajo
2023/10/02 20:21:43 UTC,recursos humanos
2023/10/11 20:53:52 UTC,analista qa
2023/10/02 20:10:06 UTC,talent acquisition
2023/09/26 20:55:41 UTC,Cosys Global | Grupo KELSOFT
2023/08/31 19:55:58 UTC,desarrollador
2023/10/02 19:11:40 UTC,cv
2023/10/12 20:39:46 UTC,tester / qa
2023/10/04 18:41:58 UTC,cv
2023/10/12 20:39:46 UTC,recursos humanos
2023/10/10 20:37:14 UTC,qa tester argentina
2023/09/05 20:46:39 UTC,Cosys Global | Grupo KELSOFT
2023/09/18 19:38:50 UTC,#opentowork
2023/10/09 20:01:40 UTC,"Empleos de Secretaria, Atención al cliente y Recursos Humanos en ZonaJobs"
2023/10/03 19:48:51 UTC,rrhh
2023/10/09 20:25:15 UTC,recursos humanos
2023/10/10 20:53:51 UTC,cegid
2023/10/10 20:16:24 UTC,tester qa
2023/10/02 19:20:56 UTC,cv
2023/10/04 20:14:39 UTC,Administrador de SharePoint
2023/10/12 20:39:46 UTC,technical recruiter
2023/10/10 20:37:15 UTC,qa tester argentina
2023/09/11 20:01:34 UTC,busqueda laboral
2023/09/14 19:58:58 UTC,openworks
2023/10/10 20:33:11 UTC,qa tester argentina
2023/10/02 20:22:21 UTC,recursos humanos
2023/10/10 20:36:23 UTC,tester qa
2023/09/21 20:51:08 UTC,tatiana schiavone
2023/10/11 20:22:01 UTC,tester / qa
2023/08/31 20:16:01 UTC,empleoit
2023/10/05 20:14:24 UTC,Ingeniero de software
2023/10/02 20:28:50 UTC,recursos humanos
2023/09/22 20:29:47 UTC,comparto mi cv
2023/10/02 20:04:49 UTC,recruiter
2023/08/30 18:58:27 UTC,empresas polar
2023/10/10 20:15:58 UTC,tester qa
2023/09/26 20:44:06 UTC,comparto mi cv
2023/09/08 18:54:03 UTC,busqueda laboral
2023/09/27 20:57:25 UTC,it 
2023/09/05 20:27:29 UTC,homeoffice
2023/10/02 19:59:40 UTC,technical recruiter
2023/10/10 20:15:25 UTC,tester qa
2023/10/11 20:14:07 UTC,Cosys Global | Grupo KELSOFT
2023/10/02 19:44:22 UTC,recruiter
2023/09/22 20:34:30 UTC,comparto mi cv
2023/09/18 19:39:32 UTC,#opentowork
2023/08/29 20:15:45 UTC,cosys global | grupo kelsoft
2023/08/31 19:55:21 UTC,desarrollador
2023/09/22 20:29:58 UTC,comparto mi cv
2023/10/10 20:16:24 UTC,tester qa
2023/10/09 19:59:54 UTC,Recursos Humanos - PERU
2023/10/02 20:37:28 UTC,rrhh
2023/10/11 19:47:28 UTC,recursos humanos
2023/09/28 20:37:12 UTC,bolsa trabajo uruguay (no gubernamental)
2023/08/31 19:54:30 UTC,daiana romano
2023/10/10 20:15:19 UTC,trabajo remoto / home office / tele trabajo / trabajofeliz / nómade digital
2023/09/05 20:36:46 UTC,busqueda empleo
2023/09/13 19:19:09 UTC,busqueda empleo
2023/09/28 20:15:04 UTC,comparto mi cv
2023/09/12 19:45:38 UTC,maria del carmen nicole fernández
2023/10/11 20:20:17 UTC,tester / qa
2023/10/03 19:38:00 UTC,cv
2023/09/14 19:58:30 UTC,the openwork partnership
2023/10/04 19:58:28 UTC,Jefe de marketing
2023/09/05 20:34:08 UTC,búsquedas it®
2023/09/21 20:28:47 UTC,Cosys Global | Grupo KELSOFT
2023/10/10 20:32:46 UTC,qa tester argentina
2023/10/02 19:55:07 UTC,IT Recruiter
2023/10/09 20:14:40 UTC,recursos humanos
2023/10/09 20:25:29 UTC,recursos humanos
2023/10/12 21:00:01 UTC,acciona it
2023/09/14 20:06:03 UTC,buscando trabajo
2023/10/02 20:37:22 UTC,rrhh
2023/10/09 19:55:40 UTC,recursos humanos
2023/09/26 20:48:16 UTC,comparto mi cv
2023/10/02 19:08:05 UTC,Ingeniero de software
2023/09/04 19:15:06 UTC,grupo kelsoft | netkel consulting
2023/10/09 20:36:17 UTC,recursos humanos
2023/09/08 18:45:48 UTC,maria del carmen nicole fernández
2023/09/11 19:58:53 UTC,busqueda laboral
2023/10/10 20:15:57 UTC,tester qa
2023/09/14 19:52:34 UTC,Cosys Global | Grupo KELSOFT
2023/09/15 19:54:56 UTC,grupo kelsoft | netkel consulting
2023/09/18 19:37:58 UTC,vacante
2023/10/02 19:11:43 UTC,cv
2023/10/10 20:16:30 UTC,tester qa
2023/10/11 20:30:46 UTC,director
2023/09/27 20:56:56 UTC,it 
2023/09/27 20:53:09 UTC,remot
2023/10/11 20:39:16 UTC,qa tester
2023/10/02 19:11:42 UTC,cv
2023/10/10 19:58:08 UTC,recursos humanos
2023/10/02 20:13:41 UTC,RRHH
2023/09/14 20:03:03 UTC,vacante
2023/10/10 20:15:44 UTC,tester qa
2023/09/28 20:37:12 UTC,buscando trabajo
2023/10/11 20:43:51 UTC,analista qa
2023/09/14 20:05:43 UTC,buscando trabajo
2023/09/26 20:35:28 UTC,Ingeniero de software
2023/08/29 20:15:41 UTC,it-connect
2023/10/02 20:13:25 UTC,rr donnelley
2023/09/12 19:45:39 UTC,cosys global | grupo kelsoft
2023/10/12 20:40:31 UTC,tester qa
2023/10/11 20:43:49 UTC,analista qa
2023/10/09 20:12:47 UTC,recursos humanos
2023/10/09 20:14:33 UTC,recursos humanos
2023/10/05 18:43:53 UTC,cv
2023/10/05 18:46:20 UTC,cv
2023/09/15 19:02:27 UTC,Ingeniero de software
